ixDay,Date,Weekday,,SPY.Open,SPY.High,SPY.Low,SPY.Close,SPY.Volume,SPY.Adjusted
2317,3/20/2009,Friday,54,78.76,78.91,76.53,76.71,371078200,68.22
2318,3/23/2009,Monday,55,78.74,82.29,78.31,82.22,419933300,73.12
2319,3/24/2009,Tuesday,56,81.24,82.36,80.51,80.6,330271000,71.68
2320,3/25/2009,Wednesday,57,81.23,82.7,79.06,81.45,441775100,72.44
2321,3/26/2009,Thursday,58,82.25,83.3,81.32,83.11,422025200,73.92
2322,3/27/2009,Friday,59,82.05,82.53,81.31,81.61,322332300,72.58
2323,3/30/2009,Monday,60,79.8,79.87,77.96,78.79,324108500,70.07
2324,3/31/2009,Tuesday,61,79.56,81.08,79.05,79.52,364238300,70.72
2325,4/1/2009,Wednesday,62,78.53,81.42,78.33,81.06,377018300,72.09
2326,4/2/2009,Thursday,63,83.08,84.61,81.13,83.43,476230700,74.2
2327,4/3/2009,Friday,64,83.49,84.28,82.67,84.26,284646300,74.94
2328,4/6/2009,Monday,65,83.34,84.28,82.29,83.6,264866600,74.35
2329,4/7/2009,Tuesday,66,82.25,82.65,81.51,81.65,258947800,72.62
2330,4/8/2009,Wednesday,67,82.06,82.94,81.54,82.53,230402800,73.4
2331,4/9/2009,Thursday,68,84.67,85.82,84.33,85.81,269653500,76.32
2332,4/13/2009,Monday,69,84.92,86.54,84.58,85.83,224847500,76.34
2333,4/14/2009,Tuesday,70,85.03,85.76,84.08,84.35,276598800,75.02
2334,4/15/2009,Wednesday,71,83.84,85.42,83.61,85.25,250726100,75.82
2335,4/16/2009,Thursday,72,85.93,87.15,84.77,86.5,335202900,76.93
2336,4/17/2009,Friday,73,86.83,87.65,86.14,87.08,262649000,77.45
2337,4/20/2009,Monday,74,85.54,87.05,83.34,83.43,293690100,74.2
2338,4/21/2009,Tuesday,75,82.82,85.13,82.75,85.06,114090900,75.65
2339,4/22/2009,Wednesday,76,84.29,86.34,84.07,84.54,340395200,75.19
2340,4/23/2009,Thursday,77,84.71,85.42,83.63,85.37,324903700,75.93
2341,4/24/2009,Friday,78,86.03,87.31,85.69,86.66,287703000,77.07
2342,4/27/2009,Monday,79,85.68,87.01,85.54,85.84,289581600,76.34
2343,4/28/2009,Tuesday,80,84.97,86.59,84.76,85.57,247926300,76.1
2344,4/29/2009,Wednesday,81,86.52,88.36,86.3,87.39,311505700,77.72
2345,4/30/2009,Thursday,82,88.55,89.02,86.92,87.42,301419800,77.75
2346,5/1/2009,Friday,83,87.44,88.21,86.72,87.89,236110300,78.17
2347,5/4/2009,Monday,84,88.55,90.94,88.38,90.88,287120000,80.83
2348,5/5/2009,Tuesday,85,90.57,90.93,89.84,90.57,243036300,80.55
2349,5/6/2009,Wednesday,86,91.68,92.2,90.61,92.14,291941000,81.95
2350,5/7/2009,Thursday,87,93.01,93.15,90.28,90.86,317728000,80.81
2351,5/8/2009,Friday,88,92.03,93.22,91.44,92.98,299081700,82.69
2352,5/11/2009,Monday,89,91.7,92.11,91.04,91.24,247923600,81.15
2353,5/12/2009,Tuesday,90,91.63,91.83,89.85,90.97,282431300,80.91
2354,5/13/2009,Wednesday,91,89.74,90.01,88.5,88.68,269619100,78.87
2355,5/14/2009,Thursday,92,88.72,90.12,88.5,89.44,260098700,79.55
2356,5/15/2009,Friday,93,89.37,90,88.15,88.71,271502700,78.9
2357,5/18/2009,Monday,94,89.55,91.34,88.57,91.23,241447400,81.14
2358,5/19/2009,Tuesday,95,91.18,91.97,90.81,91.12,206102200,81.04
2359,5/20/2009,Wednesday,96,91.95,92.8,90.41,90.51,285722200,80.5
2360,5/21/2009,Thursday,97,89.46,89.8,88.26,89.21,258988400,79.34
2361,5/22/2009,Friday,98,89.46,90,88.68,89.02,166811900,79.17
2362,5/26/2009,Tuesday,99,88.36,91.56,88.32,91.3,236318500,81.2
2363,5/27/2009,Wednesday,100,91.44,91.75,89.53,89.67,246015800,79.75
2364,5/28/2009,Thursday,101,90.46,91.34,89.1,90.92,289095000,80.86
2365,5/29/2009,Friday,102,91.42,93.7,90.68,92.53,258641500,82.29
2366,6/1/2009,Monday,103,93.67,95.17,93.43,94.77,276246800,84.29
2367,6/2/2009,Tuesday,104,94.4,95.37,94.23,94.85,230874500,84.36
2368,6/3/2009,Wednesday,105,94.04,94.13,92.76,93.65,235310500,83.29
2369,6/4/2009,Thursday,106,94,94.67,93.3,94.53,210102300,84.07
2370,6/5/2009,Friday,107,95.49,95.67,93.8,94.55,284257900,84.09
2371,6/8/2009,Monday,108,93.84,95.1,93.04,94.16,238565100,83.74
2372,6/9/2009,Tuesday,109,94.69,95.14,94.02,94.64,225125500,84.17
2373,6/10/2009,Wednesday,110,95.48,95.49,93.19,94.4,296100400,83.96
2374,6/11/2009,Thursday,111,94.58,96.11,94.56,94.82,275414200,84.33
2375,6/12/2009,Friday,112,94.4,95.14,94,95.08,184361800,84.56
2376,6/15/2009,Monday,113,93.96,94.02,92.4,92.9,224190500,82.62
2377,6/16/2009,Tuesday,114,93.23,93.29,91.58,91.64,227319000,81.5
2378,6/17/2009,Wednesday,115,91.6,92.33,90.83,91.55,223445200,81.42
2379,6/18/2009,Thursday,116,91.69,92.67,91.25,92.22,211725100,82.02
2380,6/19/2009,Friday,117,92.58,92.7,91.52,92.04,215655600,82.32
2381,6/22/2009,Monday,118,91.14,91.19,89.25,89.28,251913600,79.85
2382,6/23/2009,Tuesday,119,89.47,89.88,88.85,89.35,188309800,79.91
2383,6/24/2009,Wednesday,120,90.16,91.08,89.6,90.12,211577700,80.6
2384,6/25/2009,Thursday,121,89.67,92.17,89.57,92.08,279411000,82.36
2385,6/26/2009,Friday,122,91.77,92.24,91.27,91.84,167579000,82.14
2386,6/29/2009,Monday,123,92.11,92.82,91.6,92.7,168481300,82.91
2387,6/30/2009,Tuesday,124,92.72,93.06,91.27,91.95,228888200,82.24
2388,7/1/2009,Wednesday,125,92.34,93.23,92.21,92.33,173041100,82.58
2389,7/2/2009,Thursday,126,91.13,92.36,89.76,89.81,212309900,80.33
2390,7/6/2009,Monday,127,88.94,89.93,88.66,89.8,174499600,80.32
2391,7/7/2009,Tuesday,128,89.71,89.82,88,88.06,197088900,78.76
2392,7/8/2009,Wednesday,129,88.59,88.8,87,88,248050500,78.71
2393,7/9/2009,Thursday,130,88.61,88.9,87.91,88.17,163777600,78.86
2394,7/10/2009,Friday,131,87.7,88.49,87.35,87.96,173520300,78.67
2395,7/13/2009,Monday,132,88.31,90.17,87.59,90.1,217413500,80.59
2396,7/14/2009,Tuesday,133,90.38,90.69,89.73,90.61,181487400,81.04
2397,7/15/2009,Wednesday,134,91.81,93.51,90.68,93.26,220877900,83.41
2398,7/16/2009,Thursday,135,93,94.51,92.82,93.11,231174500,83.28
2399,7/17/2009,Friday,136,94.06,94.32,93.54,94.13,138561700,84.19
2400,7/20/2009,Monday,137,94.68,95.29,94.19,95.13,164179400,85.08
2401,7/21/2009,Tuesday,138,95.87,95.9,94.42,95.57,217718300,85.48
2402,7/22/2009,Wednesday,139,94.96,96.13,94.89,95.55,196068100,85.46
2403,7/23/2009,Thursday,140,95.61,98.08,95.53,97.66,258795500,87.35
2404,7/24/2009,Friday,141,97.2,98.14,96.69,98.06,154003100,87.71
2405,7/27/2009,Monday,142,97.88,98.4,97.34,98.35,159259400,87.96
2406,7/28/2009,Tuesday,143,97.66,98.37,97.06,97.89,186685200,87.55
2407,7/29/2009,Wednesday,144,97.44,98.09,96.98,97.65,194399300,87.34
2408,7/30/2009,Thursday,145,98.83,99.83,98.6,98.67,225575400,88.25
2409,7/31/2009,Friday,146,98.65,99.47,98.38,98.81,207358000,88.38
2410,8/3/2009,Monday,147,99.85,100.53,99.31,100.44,175776900,89.83
2411,8/4/2009,Tuesday,148,99.99,100.84,99.78,100.7,176714600,90.07
2412,8/5/2009,Wednesday,149,100.77,100.86,99.58,100.41,184726400,89.81
2413,8/6/2009,Thursday,150,100.87,101.02,99.42,99.89,193203800,89.34
2414,8/7/2009,Friday,151,100.94,102.03,100.39,101.2,220640900,90.51
2415,8/10/2009,Monday,152,100.74,101.22,100.27,100.99,130898700,90.33
2416,8/11/2009,Tuesday,153,100.54,100.61,99.46,99.73,157301000,89.2
2417,8/12/2009,Wednesday,154,99.56,101.56,99.51,100.8,219052400,90.16
2418,8/13/2009,Thursday,155,101.26,101.61,100.26,101.57,176449500,90.84
2419,8/14/2009,Friday,156,101.52,101.6,99.7,100.79,199616100,90.15
2420,8/17/2009,Monday,157,98.85,98.95,98.11,98.31,237667500,87.93
2421,8/18/2009,Tuesday,158,98.53,99.44,98.35,99.09,173461500,88.63
2422,8/19/2009,Wednesday,159,98.31,100.3,98.21,99.96,192812800,89.4
2423,8/20/2009,Thursday,160,100.09,101.22,99.87,100.99,174131300,90.33
2424,8/21/2009,Friday,161,101.82,103.13,101.62,102.97,224605000,92.1
2425,8/24/2009,Monday,162,103.39,103.95,102.59,102.96,191279000,92.09
2426,8/25/2009,Tuesday,163,103.37,104.26,102.94,103.16,215310600,92.27
2427,8/26/2009,Wednesday,164,102.84,103.64,102.49,103.17,194620700,92.28
2428,8/27/2009,Thursday,165,103.11,103.72,101.94,103.4,196230100,92.48
2429,8/28/2009,Friday,166,104.23,104.35,102.67,103.38,147024400,92.46
2430,8/31/2009,Monday,167,102.37,102.58,101.79,102.46,176051600,91.64
2431,9/1/2009,Tuesday,168,101.95,103.24,99.99,100.2,321276800,89.62
2432,9/2/2009,Wednesday,169,99.78,100.44,99.57,99.82,171805000,89.28
2433,9/3/2009,Thursday,170,100.4,100.77,99.59,100.65,143572300,90.02
2434,9/4/2009,Friday,171,100.85,102.09,100.55,102.06,142687900,91.28
2435,9/8/2009,Tuesday,172,103,103.05,102.39,102.94,132909100,92.07
2436,9/9/2009,Wednesday,173,103.12,104.08,102.8,103.73,154612500,92.78
2437,9/10/2009,Thursday,174,103.8,104.86,103.22,104.79,162902400,93.72
2438,9/11/2009,Friday,175,104.99,105.3,104.28,104.77,152360100,93.71
2439,9/14/2009,Monday,176,103.88,105.46,103.15,105.28,149593800,94.16
2440,9/15/2009,Tuesday,177,105.45,106.11,104.76,105.72,196795900,94.56
2441,9/16/2009,Wednesday,178,106.1,107.34,105.73,107.32,206406300,95.99
2442,9/17/2009,Thursday,179,107.17,108.06,106.57,107.16,229170900,95.84
2443,9/18/2009,Friday,180,107.15,107.16,106.36,106.72,153799100,95.91
2444,9/21/2009,Monday,181,105.89,107,105.66,106.45,151892000,95.66
2445,9/22/2009,Tuesday,182,107.08,107.37,106.6,107.07,143126700,96.22
2446,9/23/2009,Wednesday,183,107.32,108.03,105.99,106.18,225947400,95.42
2447,9/24/2009,Thursday,184,106.41,106.64,104.55,105.01,228636800,94.37
2448,9/25/2009,Friday,185,104.78,105.36,104.09,104.45,204059000,93.87
2449,9/28/2009,Monday,186,104.85,106.55,104.83,106.32,118285800,95.55
2450,9/29/2009,Tuesday,187,106.51,107.02,105.78,106,133733900,95.26
2451,9/30/2009,Wednesday,188,106.36,106.46,104.62,105.59,254383000,94.89
2452,10/1/2009,Thursday,189,103,105.73,102.95,102.97,281840600,92.54
2453,10/2/2009,Friday,190,102.02,103.1,101.99,102.49,224748800,92.1
2454,10/5/2009,Monday,191,102.9,104.32,102.6,104.02,149875000,93.48
2455,10/6/2009,Tuesday,192,104.77,106.11,104.71,105.51,202491100,94.82
2456,10/7/2009,Wednesday,193,105.27,105.91,105.07,105.8,159200300,95.08
2457,10/8/2009,Thursday,194,106.55,107.17,105.85,106.61,183305800,95.81
2458,10/9/2009,Friday,195,106.64,107.26,106.36,107.26,135008300,96.39
2459,10/12/2009,Monday,196,107.76,108.09,107.28,107.68,118031000,96.77
2460,10/13/2009,Tuesday,197,107.39,107.71,106.76,107.46,157692700,96.57
2461,10/14/2009,Wednesday,198,108.72,109.42,107.42,109.31,191421600,98.23
2462,10/15/2009,Thursday,199,108.78,109.71,108.73,109.71,173873600,98.59
2463,10/16/2009,Friday,200,108.8,109.27,108.23,108.89,192069400,97.86
2464,10/19/2009,Monday,201,109.07,110.13,108.73,109.79,159530400,98.66
2465,10/20/2009,Tuesday,202,109.95,109.99,108.68,109.21,180921100,98.14
2466,10/21/2009,Wednesday,203,109.04,110.31,108.15,108.23,225379300,97.26
2467,10/22/2009,Thursday,204,108.19,109.68,107.5,109.33,238444000,98.25
2468,10/23/2009,Friday,205,109.69,109.76,107.63,108.08,240033200,97.13
2469,10/26/2009,Monday,206,108.2,109.31,106.61,106.91,242028200,96.08
2470,10/27/2009,Tuesday,207,107.03,107.39,106.16,106.42,253266300,95.64
2471,10/28/2009,Wednesday,208,106.15,106.48,104.35,104.41,248821400,93.83
2472,10/29/2009,Thursday,209,105.19,106.86,104.94,106.65,198110600,95.84
2473,10/30/2009,Friday,210,106.3,106.62,103.44,103.56,325608100,93.07
2474,11/2/2009,Monday,211,104.13,105.41,103.08,104.32,254222900,93.75
2475,11/3/2009,Tuesday,212,103.74,104.8,103.54,104.65,228362600,94.04
2476,11/4/2009,Wednesday,213,105.51,106.33,104.65,104.92,247996700,94.29
2477,11/5/2009,Thursday,214,105.66,106.88,105.44,106.85,180015300,96.02
2478,11/6/2009,Friday,215,106.26,107.4,106.05,107.13,170954100,96.27
2479,11/9/2009,Monday,216,107.95,109.63,107.87,109.57,159495700,98.47
2480,11/10/2009,Tuesday,217,109.31,109.93,108.97,109.59,171899800,98.48
2481,11/11/2009,Wednesday,218,110.31,110.82,109.62,110.15,169466200,98.99
2482,11/12/2009,Thursday,219,110,110.57,108.75,109.03,157144500,97.98
2483,11/13/2009,Friday,220,109.31,110.09,108.75,109.62,150963000,98.51
2484,11/16/2009,Monday,221,110.38,111.69,110.32,111.21,210922200,99.94
2485,11/17/2009,Tuesday,222,110.92,111.39,110.5,111.34,147134100,100.06
2486,11/18/2009,Wednesday,223,111.26,111.43,110.57,111.27,156486800,99.99
2487,11/19/2009,Thursday,224,110.51,111.31,109.13,109.82,208734600,98.69
2488,11/20/2009,Friday,225,109.25,109.76,109.01,109.43,134196000,98.34
2489,11/23/2009,Monday,226,110.72,111.74,110.6,110.82,148010200,99.59
2490,11/24/2009,Tuesday,227,111,111.2,110.01,110.99,138420100,99.74
2491,11/25/2009,Wednesday,228,111.17,111.5,110.82,111.38,109564800,100.09
2492,11/27/2009,Friday,229,108.4,110.32,108.29,109.57,126001800,98.47
2493,11/30/2009,Monday,230,109.48,110.2,108.12,109.94,160874800,98.8
2494,12/1/2009,Tuesday,231,110.92,111.66,110.73,111.3,159613700,100.02
2495,12/2/2009,Wednesday,232,111.28,112.01,110.92,111.25,132315100,99.98
2496,12/3/2009,Thursday,233,111.55,112.18,110.29,110.38,167324900,99.19
2497,12/4/2009,Friday,234,111.84,112.38,110.04,111.01,274907800,99.76
2498,12/7/2009,Monday,235,110.91,111.53,110.49,110.84,127973800,99.61
2499,12/8/2009,Tuesday,236,110.04,110.77,109.27,109.61,169863700,98.5
2500,12/9/2009,Wednesday,237,109.58,110.18,109.02,110.02,155063400,98.87
2501,12/10/2009,Thursday,238,110.7,111.12,110.45,110.64,138014600,99.43
2502,12/11/2009,Friday,239,111.11,111.36,110.61,111.11,124854000,99.85
2503,12/14/2009,Monday,240,111.87,112,111.13,111.87,107141500,100.53
2504,12/15/2009,Tuesday,241,111.46,111.92,111,111.35,120408800,100.07
2505,12/16/2009,Wednesday,242,111.8,112.13,111.27,111.52,155358200,100.22
2506,12/17/2009,Thursday,243,110.72,110.93,110.08,110.18,183390100,99.01
2507,12/18/2009,Friday,244,110.2,110.3,109.28,110.21,174591200,99.57
2508,12/21/2009,Monday,245,110.76,111.7,110.76,111.33,118039600,100.59
2509,12/22/2009,Tuesday,246,111.57,111.97,111.43,111.73,91707500,100.95
2510,12/23/2009,Wednesday,247,112,112.11,111.5,111.95,111783100,101.15
2511,12/24/2009,Thursday,248,112.19,112.6,112,112.48,39677500,101.63
2512,12/28/2009,Monday,249,112.9,112.99,112.32,112.72,87508500,101.84
2513,12/29/2009,Tuesday,250,113.01,113.03,112.55,112.56,80572500,101.7
2514,12/30/2009,Wednesday,251,112.23,112.65,112.17,112.52,73138400,101.66
2515,12/31/2009,Thursday,252,112.77,112.8,111.39,111.44,90637900,100.69
2516,1/4/2010,Monday,1,112.37,113.39,111.51,113.33,118944600,102.39
2517,1/5/2010,Tuesday,2,113.26,113.68,112.85,113.63,111579900,102.66
2518,1/6/2010,Wednesday,3,113.52,113.99,113.43,113.71,116074400,102.74
2519,1/7/2010,Thursday,4,113.5,114.33,113.18,114.19,131091100,103.17
2520,1/8/2010,Friday,5,113.89,114.62,113.66,114.57,126402800,103.51
2521,1/11/2010,Monday,6,115.08,115.13,114.24,114.73,106375700,103.66
2522,1/12/2010,Tuesday,7,113.97,114.21,113.22,113.66,163333500,102.69
2523,1/13/2010,Wednesday,8,113.95,114.94,113.37,114.62,161822000,103.56
2524,1/14/2010,Thursday,9,114.49,115.14,114.42,114.93,115718800,103.84
2525,1/15/2010,Friday,10,114.73,114.84,113.2,113.64,212283100,102.67
2526,1/19/2010,Tuesday,11,113.62,115.13,113.59,115.06,139172700,103.96
2527,1/20/2010,Wednesday,12,114.28,114.45,112.98,113.89,216490200,102.9
2528,1/21/2010,Thursday,13,113.92,114.27,111.56,111.7,344859600,100.92
2529,1/22/2010,Friday,14,111.2,111.74,109.09,109.21,345942400,98.67
2530,1/25/2010,Monday,15,110.21,110.41,109.41,109.77,186937500,99.18
2531,1/26/2010,Tuesday,16,109.34,110.47,109.04,109.31,211168800,98.76
2532,1/27/2010,Wednesday,17,109.17,110.08,108.33,109.83,271863600,99.23
2533,1/28/2010,Thursday,18,110.19,110.25,107.91,108.57,316104000,98.09
2534,1/29/2010,Friday,19,109.04,109.8,107.22,107.39,310677600,97.03
2535,2/1/2010,Monday,20,108.15,109.07,107.5,109.06,187865000,98.54
2536,2/2/2010,Tuesday,21,109.26,110.59,108.88,110.38,216327900,99.73
2537,2/3/2010,Wednesday,22,109.88,110.48,109.51,109.83,172730700,99.23
2538,2/4/2010,Thursday,23,108.98,109.03,106.42,106.44,356715700,96.17
2539,2/5/2010,Friday,24,106.56,106.88,104.58,106.66,493585800,96.37
2540,2/8/2010,Monday,25,106.74,107.33,105.81,105.89,224166900,95.67
2541,2/9/2010,Tuesday,26,107.13,108.15,106.27,107.22,337820500,96.87
2542,2/10/2010,Wednesday,27,107.05,107.6,106.11,107.01,240511500,96.68
2543,2/11/2010,Thursday,28,106.87,108.25,106.25,108.13,223591600,97.7
2544,2/12/2010,Friday,29,106.99,108.1,106.51,108.04,304622100,97.61
2545,2/16/2010,Tuesday,30,108.86,109.85,107.82,109.74,159317500,99.15
2546,2/17/2010,Wednesday,31,110.27,110.41,109.74,110.26,168845100,99.62
2547,2/18/2010,Thursday,32,110.08,111.14,110.04,110.91,193708600,100.21
2548,2/19/2010,Friday,33,110.62,111.57,110.36,111.14,222684900,100.41
2549,2/22/2010,Monday,34,111.55,111.58,110.83,111.16,132346900,100.43
2550,2/23/2010,Tuesday,35,110.86,111.2,109.52,109.81,207497000,99.21
2551,2/24/2010,Wednesday,36,110.14,111,109.86,110.82,176350700,100.13
2552,2/25/2010,Thursday,37,109.24,110.75,108.94,110.67,259634700,99.99
2553,2/26/2010,Friday,38,110.77,111.12,110.11,110.74,173589300,100.05
2554,3/1/2010,Monday,39,111.2,112,111.17,111.89,147709700,101.09
2555,3/2/2010,Tuesday,40,112.37,112.74,112,112.2,160992400,101.37
2556,3/3/2010,Wednesday,41,112.49,112.97,112.02,112.3,150785000,101.46
2557,3/4/2010,Thursday,42,112.45,112.8,112.03,112.64,135770400,101.77
2558,3/5/2010,Friday,43,113.37,114.34,113.1,114.25,176118800,103.22
2559,3/8/2010,Monday,44,114.26,114.52,114.07,114.27,114631200,103.24
2560,3/9/2010,Tuesday,45,113.93,114.99,113.87,114.46,154556700,103.41
2561,3/10/2010,Wednesday,46,114.51,115.28,114.41,114.97,186088800,103.88
2562,3/11/2010,Thursday,47,114.7,115.48,114.35,115.45,160791100,104.31
2563,3/12/2010,Friday,48,115.95,115.97,115.14,115.46,162074800,104.32
2564,3/15/2010,Monday,49,115.26,115.57,114.6,115.49,146816800,104.35
2565,3/16/2010,Tuesday,50,115.81,116.52,115.49,116.41,168673000,105.18
2566,3/17/2010,Wednesday,51,116.76,117.48,116.42,117.1,177468100,105.8
2567,3/18/2010,Thursday,52,117.11,117.27,116.57,117.04,196509100,105.75
2568,3/19/2010,Friday,53,115.97,117.29,115.52,115.97,226641100,105.21
2569,3/22/2010,Monday,54,115.31,116.8,115.24,116.59,184477800,105.77
2570,3/23/2010,Tuesday,55,116.76,117.51,116.38,117.41,182941600,106.52
2571,3/24/2010,Wednesday,56,116.97,117.43,115.58,116.84,196072600,106
2572,3/25/2010,Thursday,57,117.63,118.17,116.51,116.65,223396300,105.83
2573,3/26/2010,Friday,58,116.87,117.42,116.12,116.58,205808500,105.76
2574,3/29/2010,Monday,59,117.17,117.53,116.69,117.32,134513500,106.44
2575,3/30/2010,Tuesday,60,117.46,117.83,116.91,117.4,145772500,106.51
2576,3/31/2010,Wednesday,61,116.95,117.52,116.61,117,161078700,106.14
2577,4/1/2010,Thursday,62,117.8,118.25,117.1,117.8,161215200,106.87
2578,4/5/2010,Monday,63,118.25,118.84,117.92,118.76,105847600,107.74
2579,4/6/2010,Tuesday,64,118.42,119.25,118.29,119.04,110384200,108
2580,4/7/2010,Wednesday,65,118.8,119.36,117.81,118.36,184576300,107.38
2581,4/8/2010,Thursday,66,117.95,118.97,117.6,118.77,158704000,107.75
2582,4/9/2010,Friday,67,119.02,119.6,118.8,119.55,133006500,108.46
2583,4/12/2010,Monday,68,119.7,120.05,119.56,119.74,110279000,108.63
2584,4/13/2010,Tuesday,69,119.62,120.04,119,119.83,125043600,108.71
2585,4/14/2010,Wednesday,70,120.27,121.19,120.08,121.19,161609000,109.95
2586,4/15/2010,Thursday,71,120.99,121.57,120.95,121.29,144615300,110.04
2587,4/16/2010,Friday,72,120.86,121.29,118.75,119.36,366786700,108.29
2588,4/19/2010,Monday,73,119.01,119.93,118.47,119.81,217947800,108.69
2589,4/20/2010,Tuesday,74,120.56,120.98,119.87,120.88,157708000,109.66
2590,4/21/2010,Wednesday,75,120.95,121.23,119.99,120.66,192910100,109.47
2591,4/22/2010,Thursday,76,119.81,121.17,119.12,121.02,115360300,109.79
2592,4/23/2010,Friday,77,120.94,121.86,120.63,121.81,177335500,110.51
2593,4/26/2010,Monday,78,121.85,122.12,121.23,121.35,143457300,110.09
2594,4/27/2010,Tuesday,79,120.65,121.34,118.25,118.48,355853300,107.49
2595,4/28/2010,Wednesday,80,119.05,119.68,118.27,119.38,300674100,108.3
2596,4/29/2010,Thursday,81,120.1,121.11,120.07,120.86,193775000,109.65
2597,4/30/2010,Friday,82,120.88,121.01,118.78,118.81,270000900,107.79
2598,5/3/2010,Monday,83,119.38,120.68,119.2,120.35,182747900,109.18
2599,5/4/2010,Tuesday,84,119.01,119.03,116.92,117.52,360353400,106.62
2600,5/5/2010,Wednesday,85,116.56,117.8,115.97,116.82,328973200,105.98
2601,5/6/2010,Thursday,86,116.26,117,105,112.94,647356600,102.46
2602,5/7/2010,Friday,87,112.64,113.77,109.41,111.26,637558800,100.94
2603,5/10/2010,Monday,88,115.81,116.65,114.91,116.16,396159600,105.38
2604,5/11/2010,Tuesday,89,115.07,117.36,114.91,115.83,317849800,105.08
2605,5/12/2010,Wednesday,90,116.29,117.62,116.09,117.45,235607100,106.55
2606,5/13/2010,Thursday,91,117.13,117.68,115.89,115.99,234452500,105.23
2607,5/14/2010,Friday,92,115.12,115.33,112.87,113.89,345601400,103.32
2608,5/17/2010,Monday,93,114.2,114.52,111.77,113.95,325739800,103.38
2609,5/18/2010,Tuesday,94,114.88,115.22,112.03,112.4,360556800,101.97
2610,5/19/2010,Wednesday,95,111.77,112.77,110.36,111.76,394742700,101.39
2611,5/20/2010,Thursday,96,109.38,109.89,107.47,107.54,530418300,97.56
2612,5/21/2010,Friday,97,105.91,109.38,105.36,109.11,500909400,98.99
2613,5/24/2010,Monday,98,108.52,109.39,107.61,107.71,269823000,97.72
2614,5/25/2010,Tuesday,99,105.11,107.87,104.38,107.82,396505200,97.82
2615,5/26/2010,Wednesday,100,108.48,109.47,106.85,107.17,349719300,97.23
2616,5/27/2010,Thursday,101,109.19,110.8,108.78,110.76,300870500,100.48
2617,5/28/2010,Friday,102,110.64,110.72,108.85,109.37,297933500,99.22
